Model,Make,Year,vehicle_age,Kilometres,BodyType,engine_displacement,cylinder_count,Transmission,Drivetrain,FuelType,City,Highway,avg_fuel_efficiency,Price,model_frequency,model_frequency_log
Stinger,Kia,2020,5.0,72227.0,Sedan,3.299999952316284,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,13.600000381469727,9.600000381469727,11.600000381469727,40795.0,18,2.9444389791664403
Stinger,Kia,2020,5.0,69793.0,Hatchback,3.299999952316284,6.0,8 SPEED AUTOMATIC,AWD,Premium Unleaded,13.600000381469727,9.600000381469727,11.600000381469727,41124.0,18,2.9444389791664403
Telluride,Kia,2020,5.0,93775.0,SUV,3.799999952316284,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,12.5,9.600000381469727,11.050000190734863,42295.0,23,3.1780538303479458
Telluride,Kia,2020,5.0,67371.0,SUV,3.799999952316284,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,12.5,9.600000381469727,11.050000190734863,42599.0,23,3.1780538303479458
Telluride,Kia,2020,5.0,68458.0,SUV,3.799999952316284,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,12.5,9.600000381469727,11.050000190734863,47280.0,23,3.1780538303479458
Telluride,Kia,2021,4.0,56639.0,SUV,3.799999952316284,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,12.600000381469727,9.699999809265137,11.150000095367432,51980.0,23,3.1780538303479458
Telluride,Kia,2021,4.0,18125.0,SUV,3.799999952316284,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,12.600000381469727,9.699999809265137,11.150000095367432,54598.0,23,3.1780538303479458
Forte,Kia,2015,10.0,231463.0,Hatchback,2.0,3.5,AUTOMATIC,FWD,Gasoline,9.5,6.900000095367432,8.200000047683716,6990.0,83,4.430816798843313
Sorento,Kia,2012,13.0,206303.0,SUV,3.5,6.0,6 SPEED AUTOMATIC,AWD,Gasoline,10.300000190734863,7.5,8.900000095367432,6996.0,96,4.574710978503383
Rio,Kia,2015,10.0,145627.0,Hatchback,1.600000023841858,4.0,AUTOMATIC,FWD,Gasoline,8.5,6.300000190734863,7.400000095367432,9990.0,31,3.4657359027997265
Forte,Kia,2015,10.0,182000.0,Hatchback,2.0,3.5,MANUAL,Unknown,Gasoline,11.100000381469727,8.0,9.550000190734863,10000.0,83,4.430816798843313
Sorento,Kia,2015,10.0,186892.0,SUV,3.299999952316284,6.0,AUTOMATIC,AWD,Gasoline,11.899999618530273,8.399999618530273,10.149999618530273,11950.0,96,4.574710978503383
Forte,Kia,2017,8.0,151155.0,Sedan,2.0,3.5,AUTOMATIC,FWD,Gasoline,9.399999618530273,7.0,8.199999809265137,11990.0,83,4.430816798843313
Forte,Kia,2016,9.0,186800.0,Coupe,2.0,3.5,AUTOMATIC,FWD,Gasoline,10.600000381469727,7.800000190734863,9.200000286102295,12800.0,83,4.430816798843313
Sorento,Kia,2013,12.0,122002.0,SUV,2.5,6.0,AUTOMATIC,AWD,Gasoline,10.300000190734863,7.5,8.900000095367432,13950.0,96,4.574710978503383
Forte,Kia,2017,8.0,170831.0,Hatchback,1.600000023841858,3.5,7 SPEED AUTOMATIC,FWD,Gasoline,9.399999618530273,7.900000095367432,8.649999856948853,14888.0,83,4.430816798843313
Optima,Kia,2014,11.0,111935.0,Sedan,2.4000000953674316,4.0,6 SPEED AUTOMATIC,FWD,Gasoline,10.300000190734863,6.400000095367432,8.350000143051147,15388.0,29,3.4011973816621555
Sorento,Kia,2016,9.0,153549.0,SUV,2.5,6.0,AUTOMATIC,FWD,Gasoline,11.100000381469727,8.199999809265137,9.650000095367432,15990.0,96,4.574710978503383
Sorento,Kia,2018,7.0,180917.0,SUV,2.5,6.0,AUTOMATIC,AWD,Gasoline,11.5,9.300000190734863,10.400000095367432,15995.0,96,4.574710978503383
Forte,Kia,2019,6.0,137810.0,Sedan,2.0,3.5,AUTOMATIC,FWD,Gasoline,7.699999809265137,5.900000095367432,6.799999952316284,16499.0,83,4.430816798843313
Rondo,Kia,2017,8.0,100153.0,Wagon,2.4000000953674316,6.0,AUTOMATIC,FWD,Gasoline,10.100000381469727,7.599999904632568,8.850000143051147,16500.0,6,1.9459101490553132
Soul,Kia,2018,7.0,100673.0,Hatchback,2.0,3.0,6 SPEED AUTOMATIC,FWD,Gasoline,9.5,7.800000190734863,8.650000095367432,16980.0,58,4.07753744390572
Optima,Kia,2018,7.0,148300.0,Sedan,2.4000000953674316,4.0,AUTOMATIC,FWD,Gasoline,9.300000190734863,6.599999904632568,7.950000047683716,16995.0,29,3.4011973816621555
Forte,Kia,2019,6.0,62544.0,Sedan,2.0,3.5,CVT,FWD,Gasoline,7.699999809265137,5.900000095367432,6.799999952316284,17989.0,83,4.430816798843313
Sportage,Kia,2017,8.0,45000.0,SUV,2.4000000953674316,4.0,AUTOMATIC,FWD,Gasoline,10.399999618530273,8.0,9.199999809265137,18988.0,70,4.2626798770413155
Niro,Kia,2018,7.0,185767.0,SUV,1.600000023841858,4.0,6 SPEED AUTOMATIC,FWD,Gasoline,4.599999904632568,5.099999904632568,4.849999904632568,18990.0,6,1.9459101490553132
Soul,Kia,2018,7.0,51533.0,Hatchback,2.0,3.0,6 SPEED AUTOMATIC,FWD,Gasoline,9.5,7.800000190734863,8.650000095367432,19380.0,58,4.07753744390572
Optima,Kia,2018,7.0,107574.0,Sedan,2.4000000953674316,4.0,AUTOMATIC,FWD,Gasoline,9.300000190734863,6.599999904632568,7.950000047683716,19460.0,29,3.4011973816621555
Soul,Kia,2022,3.0,45550.0,Hatchback,2.0,3.0,CVT,FWD,Gasoline,8.5,7.0,7.75,26490.0,58,4.07753744390572
Optima,Kia,2015,10.0,69914.0,Sedan,2.4000000953674316,4.0,AUTOMATIC,Unknown,REGULAR UNLEADED,6.699999809265137,6.099999904632568,6.3999998569488525,19995.0,29,3.4011973816621555
Soul,Kia,2020,5.0,117400.0,Hatchback,2.0,3.0,AUTOMATIC,FWD,Gasoline,8.600000381469727,7.099999904632568,7.8500001430511475,19999.0,58,4.07753744390572
Forte,Kia,2021,4.0,53012.0,Sedan,2.0,3.5,CVT,FWD,Gasoline,7.800000190734863,5.900000095367432,6.8500001430511475,20980.0,83,4.430816798843313
Forte,Kia,2019,6.0,63523.0,Sedan,2.0,3.5,AUTOMATIC,FWD,Gasoline,7.699999809265137,5.900000095367432,6.799999952316284,20998.0,83,4.430816798843313
Soul,Kia,2020,5.0,71590.0,Wagon,2.0,3.0,CVT,FWD,Gasoline,8.600000381469727,7.099999904632568,7.8500001430511475,23999.0,58,4.07753744390572
Forte,Kia,2020,5.0,76558.0,Sedan,2.0,3.5,CVT,FWD,Gasoline,7.900000095367432,5.900000095367432,6.900000095367432,20999.0,83,4.430816798843313
Sportage,Kia,2018,7.0,68940.0,SUV,2.4000000953674316,4.0,6 SPEED AUTOMATIC,AWD,Gasoline,11.300000190734863,9.5,10.400000095367432,24888.0,70,4.2626798770413155
Sportage,Kia,2020,5.0,63661.0,SUV,2.4000000953674316,4.0,AUTOMATIC,FWD,Gasoline,10.100000381469727,7.599999904632568,8.850000143051147,24985.0,70,4.2626798770413155
Soul,Kia,2020,5.0,67424.0,Wagon,2.0,3.0,AUTOMATIC,FWD,Gasoline,8.600000381469727,7.099999904632568,7.8500001430511475,24990.0,58,4.07753744390572
Sportage,Kia,2019,6.0,51385.0,SUV,2.4000000953674316,4.0,AUTOMATIC,FWD,REGULAR UNLEADED,10.300000190734863,7.800000190734863,9.050000190734863,24995.0,70,4.2626798770413155
Soul,Kia,2020,5.0,36458.0,Wagon,2.0,3.0,CVT,FWD,Gasoline,8.600000381469727,7.099999904632568,7.8500001430511475,24999.0,58,4.07753744390572
Seltos,Kia,2023,2.0,125.0,SUV,2.0,6.0,CVT,FWD,REGULAR UNLEADED,8.800000190734863,7.599999904632568,8.200000047683716,25395.0,37,3.6375861597263857
Soul,Kia,2020,5.0,52664.0,Unknown,2.0,3.0,AUTOMATIC,Unknown,Gasoline,8.5,7.0,7.75,26995.0,58,4.07753744390572
Soul,Kia,2020,5.0,48993.0,Hatchback,2.0,3.0,CVT,FWD,Gasoline,8.600000381469727,7.099999904632568,7.8500001430511475,25880.0,58,4.07753744390572
Seltos,Kia,2023,2.0,125.0,SUV,2.0,6.0,CVT,AWD,REGULAR UNLEADED,8.800000190734863,7.599999904632568,8.200000047683716,29745.0,37,3.6375861597263857
Soul,Kia,2023,2.0,4770.0,Hatchback,2.0,3.0,CVT,FWD,Gasoline,8.5,7.0,7.75,29888.0,58,4.07753744390572
Seltos,Kia,2023,2.0,125.0,SUV,2.0,6.0,CVT,AWD,REGULAR UNLEADED,8.800000190734863,7.599999904632568,8.200000047683716,29995.0,37,3.6375861597263857
Seltos,Kia,2023,2.0,125.0,SUV,2.0,6.0,CVT,AWD,REGULAR UNLEADED,8.800000190734863,7.599999904632568,8.200000047683716,29995.0,37,3.6375861597263857
Seltos,Kia,2021,4.0,20137.0,SUV,2.0,6.0,CVT,AWD,Gasoline,8.800000190734863,7.599999904632568,8.200000047683716,30980.0,37,3.6375861597263857
Seltos,Kia,2021,4.0,21172.0,SUV,2.0,6.0,CVT,AWD,Gasoline,8.800000190734863,7.599999904632568,8.200000047683716,31795.0,37,3.6375861597263857
Forte,Kia,2021,4.0,19984.0,Sedan,2.0,3.5,7 SPEED AUTOMATIC,FWD,Gasoline,8.699999809265137,6.599999904632568,7.6499998569488525,31880.0,83,4.430816798843313
Seltos,Kia,2022,3.0,21502.0,SUV,2.0,6.0,CVT,AWD,Gasoline,8.800000190734863,7.599999904632568,8.200000047683716,32580.0,37,3.6375861597263857
Sportage,Kia,2022,3.0,6701.0,SUV,2.4000000953674316,4.0,6 SPEED AUTOMATIC,AWD,Gasoline,10.800000190734863,9.100000381469727,9.950000286102295,32880.0,70,4.2626798770413155
Sportage,Kia,2021,4.0,46443.0,SUV,2.4000000953674316,4.0,6 SPEED AUTOMATIC,AWD,Gasoline,10.699999809265137,9.0,9.849999904632568,33980.0,70,4.2626798770413155
Seltos,Kia,2022,3.0,16998.0,SUV,2.0,6.0,CVT,AWD,Gasoline,8.800000190734863,7.599999904632568,8.200000047683716,31999.0,37,3.6375861597263857
Carnival,Kia,2022,3.0,69996.0,Minivan,3.5,6.0,8 SPEED AUTOMATIC,FWD,Gasoline,12.0,8.899999618530273,10.449999809265137,38980.0,16,2.833213344056216
Carnival,Kia,2022,3.0,64554.0,Minivan,3.5,6.0,8 SPEED AUTOMATIC,FWD,Gasoline,12.0,8.899999618530273,10.449999809265137,38980.0,16,2.833213344056216
Sorento,Kia,2021,4.0,51050.0,SUV,6.0,6.0,AUTOMATIC,AWD,Gasoline,11.100000381469727,8.399999618530273,9.75,39995.0,96,4.574710978503383
Niro,Kia,2021,4.0,13667.0,SUV,1.600000023841858,4.0,AUTOMATIC,FWD,Electric,4.900000095367432,5.300000190734863,5.1000001430511475,59995.0,6,1.9459101490553132
Forte,Kia,2014,11.0,198528.0,Sedan,2.0,3.5,AUTOMATIC,FWD,Gasoline,8.399999618530273,5.5,6.949999809265137,7990.0,83,4.430816798843313
Stinger,Kia,2019,6.0,60120.0,Hatchback,3.299999952316284,6.0,8 SPEED AUTOMATIC,Unknown,Gasoline,12.699999809265137,9.600000381469727,11.150000095367432,38888.0,18,2.9444389791664403
Optima,Kia,2015,10.0,240807.0,Sedan,2.4000000953674316,4.0,AUTOMATIC,FWD,Gasoline,9.300000190734863,6.549999952316284,7.925000071525574,7990.0,29,3.4011973816621555
Optima,Kia,2014,11.0,185000.0,Sedan,2.4000000953674316,4.0,AUTOMATIC,Unknown,Gasoline,8.899999618530273,5.699999809265137,7.299999713897705,9500.0,29,3.4011973816621555
Rondo,Kia,2015,10.0,147000.0,Wagon,2.4000000953674316,6.0,6 SPEED AUTOMATIC,FWD,Gasoline,10.600000381469727,7.599999904632568,9.100000143051147,10900.0,6,1.9459101490553132
Forte,Kia,2016,9.0,135670.0,Sedan,1.7999999523162842,3.5,AUTOMATIC,FWD,Gasoline,8.899999618530273,6.099999904632568,7.499999761581421,11888.0,83,4.430816798843313
Forte,Kia,2017,8.0,176317.0,Sedan,2.0,3.5,AUTOMATIC,FWD,Gasoline,8.0,5.900000095367432,6.950000047683716,11990.0,83,4.430816798843313
Sorento,Kia,2011,14.0,111100.0,SUV,2.5,6.0,AUTOMATIC,AWD,Gasoline,9.899999618530273,7.400000095367432,8.649999856948853,11995.0,96,4.574710978503383
Forte,Kia,2015,10.0,94700.0,Sedan,2.0,3.5,MANUAL,Unknown,Gasoline,8.800000190734863,6.099999904632568,7.450000047683716,14490.0,83,4.430816798843313
Rondo,Kia,2015,10.0,119553.0,Wagon,2.4000000953674316,6.0,6 SPEED AUTOMATIC,FWD,Gasoline,10.600000381469727,7.599999904632568,9.100000143051147,14880.0,6,1.9459101490553132
Forte,Kia,2016,9.0,112654.0,Hatchback,1.600000023841858,3.5,6 SPEED AUTOMATIC,FWD,Gasoline,11.100000381469727,8.0,9.550000190734863,14888.0,83,4.430816798843313
Optima,Kia,2015,10.0,138000.0,Sedan,2.4000000953674316,4.0,AUTOMATIC,FWD,Gasoline,10.199999809265137,6.900000095367432,8.549999952316284,14950.0,29,3.4011973816621555
Forte,Kia,2018,7.0,145909.0,Sedan,2.0,3.5,6 SPEED AUTOMATIC,FWD,Gasoline,8.0,6.099999904632568,7.049999952316284,14990.0,83,4.430816798843313
Optima,Kia,2015,10.0,144022.0,Sedan,2.4000000953674316,4.0,AUTOMATIC,FWD,Gasoline,10.199999809265137,6.900000095367432,8.549999952316284,14995.0,29,3.4011973816621555
Optima,Kia,2016,9.0,179905.0,Sedan,2.4000000953674316,4.0,6 SPEED AUTOMATIC,FWD,Gasoline,9.399999618530273,6.5,7.949999809265137,15888.0,29,3.4011973816621555
Sportage,Kia,2017,8.0,166000.0,SUV,2.4000000953674316,4.0,AUTOMATIC,AWD,Gasoline,11.300000190734863,9.5,10.400000095367432,15900.0,70,4.2626798770413155
Soul,Kia,2015,10.0,69251.0,Wagon,2.0,3.0,AUTOMATIC,FWD,Gasoline,10.100000381469727,7.699999809265137,8.900000095367432,16999.0,58,4.07753744390572
Optima,Kia,2016,9.0,86055.0,Sedan,2.4000000953674316,4.0,6 SPEED AUTOMATIC,FWD,Gasoline,9.399999618530273,6.5,7.949999809265137,18888.0,29,3.4011973816621555
Optima,Kia,2015,10.0,108133.0,Sedan,2.4000000953674316,4.0,6 SPEED AUTOMATIC,FWD,Gasoline,6.699999809265137,6.099999904632568,6.3999998569488525,18995.0,29,3.4011973816621555
Optima,Kia,2018,7.0,126515.0,Sedan,2.4000000953674316,4.0,AUTOMATIC,FWD,Gasoline,9.300000190734863,6.599999904632568,7.950000047683716,18999.0,29,3.4011973816621555
Soul,Kia,2019,6.0,136524.0,Wagon,2.0,3.0,AUTOMATIC,FWD,Gasoline,9.5,7.800000190734863,8.650000095367432,19999.0,58,4.07753744390572
Rio,Kia,2022,3.0,150.0,Hatchback,1.600000023841858,4.0,CVT,FWD,REGULAR UNLEADED,7.049999952316284,5.650000095367432,6.350000023841858,20684.0,31,3.4657359027997265
Rio,Kia,2023,2.0,150.0,Hatchback,1.600000023841858,4.0,CVT,FWD,REGULAR UNLEADED,7.049999952316284,5.650000095367432,6.350000023841858,21453.0,31,3.4657359027997265
Sorento,Kia,2017,8.0,145000.0,SUV,2.5,6.0,AUTOMATIC,AWD,Gasoline,13.199999809265137,9.300000190734863,11.25,21888.0,96,4.574710978503383
Forte,Kia,2023,2.0,155.0,Sedan,2.0,3.5,CVT,FWD,REGULAR UNLEADED,8.0,5.900000095367432,6.950000047683716,22195.0,83,4.430816798843313
Forte,Kia,2023,2.0,150.0,Sedan,2.0,3.5,CVT,FWD,REGULAR UNLEADED,8.0,5.900000095367432,6.950000047683716,22445.0,83,4.430816798843313
Sorento,Kia,2018,7.0,94979.0,SUV,2.4000000953674316,6.0,6 SPEED AUTOMATIC,FWD,Gasoline,11.199999809265137,8.300000190734863,9.75,22699.0,96,4.574710978503383
Rio,Kia,2023,2.0,150.0,Hatchback,1.600000023841858,4.0,AUTOMATIC,FWD,REGULAR UNLEADED,7.049999952316284,5.650000095367432,6.350000023841858,22853.0,31,3.4657359027997265
Rio,Kia,2023,2.0,150.0,Hatchback,1.600000023841858,4.0,CVT,FWD,REGULAR UNLEADED,7.049999952316284,5.650000095367432,6.350000023841858,22853.0,31,3.4657359027997265
Forte,Kia,2022,3.0,100.0,Sedan,2.0,3.5,CVT,FWD,REGULAR UNLEADED,8.0,5.900000095367432,6.950000047683716,23684.0,83,4.430816798843313
Forte,Kia,2023,2.0,150.0,Sedan,2.0,3.5,CVT,FWD,REGULAR UNLEADED,8.0,5.900000095367432,6.950000047683716,24195.0,83,4.430816798843313
Forte,Kia,2023,2.0,100.0,Sedan,2.0,3.5,CVT,FWD,REGULAR UNLEADED,8.0,5.900000095367432,6.950000047683716,24195.0,83,4.430816798843313
Soul,Kia,2023,2.0,150.0,Hatchback,2.0,3.0,CVT,FWD,REGULAR UNLEADED,8.5,7.0,7.75,24745.0,58,4.07753744390572
Forte,Kia,2020,5.0,41049.0,Sedan,2.0,3.5,AUTOMATIC,FWD,Gasoline,7.900000095367432,5.900000095367432,6.900000095367432,24880.0,83,4.430816798843313
Forte,Kia,2020,5.0,75773.0,Sedan,2.0,3.5,AUTOMATIC,FWD,Gasoline,7.900000095367432,5.900000095367432,6.900000095367432,24999.0,83,4.430816798843313
Forte,Kia,2023,2.0,150.0,Sedan,2.0,3.5,CVT,FWD,REGULAR UNLEADED,8.0,5.900000095367432,6.950000047683716,25745.0,83,4.430816798843313
Rio,Kia,2023,2.0,150.0,Hatchback,1.600000023841858,4.0,CVT,FWD,REGULAR UNLEADED,7.049999952316284,5.650000095367432,6.350000023841858,25803.0,31,3.4657359027997265
Rio,Kia,2023,2.0,150.0,Hatchback,1.600000023841858,4.0,CVT,FWD,REGULAR UNLEADED,7.049999952316284,5.650000095367432,6.350000023841858,25803.0,31,3.4657359027997265
Sorento,Kia,2019,6.0,95100.0,SUV,2.4000000953674316,6.0,AUTOMATIC,AWD,Gasoline,11.199999809265137,9.0,10.099999904632568,25995.0,96,4.574710978503383
Soul,Kia,2020,5.0,9693.0,Wagon,2.0,3.0,CVT,FWD,Gasoline,8.600000381469727,7.099999904632568,7.8500001430511475,25999.0,58,4.07753744390572
Soul,Kia,2023,2.0,159.0,Hatchback,2.0,3.0,CVT,FWD,REGULAR UNLEADED,8.5,7.0,7.75,26395.0,58,4.07753744390572
Forte,Kia,2021,4.0,62350.0,Sedan,2.0,3.5,AUTOMATIC,FWD,Gasoline,7.800000190734863,5.900000095367432,6.8500001430511475,26499.0,83,4.430816798843313
Soul,Kia,2023,2.0,150.0,Hatchback,2.0,3.0,CVT,FWD,REGULAR UNLEADED,8.5,7.0,7.75,26645.0,58,4.07753744390572
Soul,Kia,2023,2.0,150.0,Unknown,2.0,3.0,AUTOMATIC,Unknown,Unknown,8.5,7.0,7.75,26645.0,58,4.07753744390572
Sorento,Kia,2019,6.0,93370.0,SUV,2.4000000953674316,6.0,6 SPEED AUTOMATIC,AWD,Gasoline,11.199999809265137,9.0,10.099999904632568,26995.0,96,4.574710978503383
Sedona,Kia,2018,7.0,125935.0,Minivan,3.299999952316284,6.0,6 SPEED AUTOMATIC,FWD,Gasoline,13.199999809265137,9.699999809265137,11.449999809265137,27880.0,9,2.302585092994046
Seltos,Kia,2023,2.0,20.0,SUV,2.0,6.0,CVT,FWD,Gasoline,8.199999809265137,7.099999904632568,7.6499998569488525,27995.0,37,3.6375861597263857
Forte,Kia,2022,3.0,5728.0,Sedan,2.0,3.5,CVT,FWD,Gasoline,7.900000095367432,5.900000095367432,6.900000095367432,28070.0,83,4.430816798843313
Forte,Kia,2023,2.0,150.0,Sedan,2.0,3.5,CVT,FWD,REGULAR UNLEADED,8.0,5.900000095367432,6.950000047683716,28403.0,83,4.430816798843313
Soul,Kia,2023,2.0,150.0,Hatchback,2.0,3.0,CVT,FWD,REGULAR UNLEADED,8.5,7.0,7.75,29345.0,58,4.07753744390572
Seltos,Kia,2022,3.0,24975.0,SUV,2.0,6.0,CVT,AWD,Gasoline,8.800000190734863,7.599999904632568,8.200000047683716,29880.0,37,3.6375861597263857
Sportage,Kia,2023,2.0,150.0,SUV,2.4000000953674316,4.0,AUTOMATIC,FWD,REGULAR UNLEADED,10.800000190734863,9.100000381469727,9.950000286102295,30645.0,70,4.2626798770413155
Soul,Kia,2023,2.0,150.0,Hatchback,2.0,3.0,AUTOMATIC,FWD,REGULAR UNLEADED,8.5,7.0,7.75,31395.0,58,4.07753744390572
